state,district,cluster_label,total_bio,ratio_5_17,ratio_17_plus,key_insight,recommendation,lat,lng,predicted_load,alert_status,recommendation_engine
Tamil Nadu,Tirupattur,Low Load,1816,0.7648678414096917,0.2351321585903083,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.11575769660456,79.10992527751519,2051,Normal,Stable
Tamil Nadu,Tiruppur,High Load,17752,0.4724538080216313,0.5275461919783686,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",22.13074550643868,79.19605859005316,18834,High Risk,Deploy 18 kits.
Tamil Nadu,Tiruvallur,High Load,33211,0.545873355213634,0.4541266447863659,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",22.415334148275544,78.68960739968095,37097,High Risk,Deploy 37 kits.
Tamil Nadu,Tiruvannamalai,High Load,26553,0.7468835913079501,0.2531164086920499,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",22.263520758090035,78.60170906275798,32144,High Risk,Deploy 32 kits.
Tamil Nadu,Tiruvarur,Low Load,1,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.154450111497976,79.14216884294702,1,Normal,Stable
Tamil Nadu,Tuticorin,Low Load,5,0.2,0.8,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.06114914156905,78.72272911109587,5,Normal,Stable
Tamil Nadu,Vellore,High Load,26819,0.5735486036019241,0.426451396398076,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",22.22347900305416,78.626510480551,30295,High Risk,Deploy 30 kits.
Tamil Nadu,Villupuram,High Load,20468,0.7809263240179792,0.2190736759820207,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",21.710926065512744,79.3207590139709,23691,High Risk,Deploy 23 kits.
Tamil Nadu,Viluppuram,High Load,14115,0.4187035069075451,0.5812964930924548,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",22.368694724867737,79.00824867367601,17417,High Risk,Deploy 17 kits.
Tamil Nadu,Virudhunagar,Medium Load,14905,0.5223079503522308,0.4776920496477692,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,22.10828096390195,78.62280054900862,16682,High Risk,Deploy 16 kits.
Tamilnadu,Chennai,Low Load,1,1.0,0.0,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,13.0827,80.2707,1,Normal,Stable
Telangana,Adilabad,Medium Load,7612,0.4202574881765633,0.5797425118234367,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,22.411449724231108,78.69228841829147,9115,Normal,Stable
Telangana,Bhadradri Kothagudem,Low Load,1767,0.389926428975665,0.610073571024335,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.1347030943612,79.02158059373038,2015,Normal,Stable
Telangana,Hanumakonda,Low Load,1340,0.1708955223880597,0.8291044776119403,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.61265413464166,78.96116457629552,1467,Normal,Stable
Telangana,Hyderabad,High Load,22486,0.4602864004269323,0.5397135995730676,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",17.385,78.4867,25645,High Risk,Deploy 25 kits.
Telangana,Jagitial,Low Load,1046,0.4407265774378585,0.5592734225621415,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.43112220014299,79.36733666127871,1127,Normal,Stable
Telangana,Jangaon,Low Load,9,0.1111111111111111,0.8888888888888888,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.474517560924877,78.9473856244008,9,Normal,Stable
Telangana,Jangoan,Low Load,710,0.3647887323943662,0.6352112676056338,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.238987521826104,79.19552055659926,816,Normal,Stable
Telangana,Jayashankar Bhupalpally,Low Load,468,0.3119658119658119,0.688034188034188,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.124070649554522,78.66942047328058,530,Normal,Stable
Telangana,Jogulamba Gadwal,Low Load,1357,0.5062638172439204,0.4937361827560796,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.26526301495274,78.64067734110752,1673,Normal,Stable
Telangana,K.V. Rangareddy,High Load,26543,0.408318577402705,0.591681422597295,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",22.338338583924013,79.48335726468054,29793,High Risk,Deploy 29 kits.
Telangana,Kamareddy,Low Load,1288,0.4363354037267081,0.5636645962732919,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.826354589716022,79.47448458624855,1501,Normal,Stable
Telangana,Karimnagar,High Load,14570,0.3871654083733699,0.61283459162663,Balanced biometric usage across age groups.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",21.759255165110925,79.11151749964792,17140,High Risk,Deploy 17 kits.
Telangana,Khammam,Medium Load,4613,0.551268155213527,0.448731844786473,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,22.472292889318275,78.61002776727194,4855,Normal,Stable
Telangana,Komaram Bheem,Low Load,899,0.3181312569521691,0.681868743047831,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.43358539754785,79.07706818983972,1063,Normal,Stable
Telangana,Mahabubabad,Low Load,987,0.3485309017223911,0.6514690982776089,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.09290965950374,78.77647567211291,1071,Normal,Stable
Telangana,Mahabubnagar,High Load,22265,0.4781944756344037,0.5218055243655962,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",22.329516868569172,78.73174742865145,27657,High Risk,Deploy 27 kits.
Telangana,Mancherial,Low Load,1140,0.3192982456140351,0.6807017543859649,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.82424095910582,78.61074799002931,1230,Normal,Stable
Telangana,Medak,Medium Load,11071,0.4425977779785024,0.5574022220214976,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,22.040810414026943,79.42241994393163,12542,Normal,Stable
Telangana,Medchal-Malkajgiri,Low Load,4078,0.3075036782736635,0.6924963217263365,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.195377449930604,78.81550104961873,4351,Normal,Stable
Telangana,Medchal?Malkajgiri,Low Load,851,0.5710928319623971,0.4289071680376028,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.15029668002985,78.58569817350264,1063,Normal,Stable
Telangana,Medchal−Malkajgiri,Low Load,59,0.6949152542372882,0.3050847457627119,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.479601671659328,79.43454362333308,67,Normal,Stable
Telangana,Mulugu,Low Load,462,0.3528138528138528,0.6471861471861472,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.241725510852145,78.58926204150946,540,Normal,Stable
Telangana,Nagarkurnool,Low Load,1265,0.4505928853754941,0.549407114624506,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.29635671015303,78.99755392434128,1345,Normal,Stable
Telangana,Nalgonda,Medium Load,12715,0.4659064097522611,0.5340935902477388,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,21.993302378915637,79.27562319209493,15257,Normal,Stable
Telangana,Narayanpet,Low Load,688,0.3982558139534883,0.6017441860465116,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.60209434963045,78.94326223066948,751,Normal,Stable
Telangana,Nirmal,Low Load,748,0.3877005347593583,0.6122994652406417,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.742081311199676,79.20626903083433,919,Normal,Stable
Telangana,Nizamabad,Medium Load,11612,0.4683086462280399,0.5316913537719601,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,22.124145447395996,78.51327046222164,12669,Normal,Stable
Telangana,Peddapalli,Low Load,798,0.2581453634085213,0.7418546365914787,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.48845513333979,79.23020445064621,868,Normal,Stable
Telangana,Rajanna Sircilla,Low Load,816,0.4203431372549019,0.5796568627450981,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.968390981054053,78.71462623659478,862,Normal,Stable
Telangana,Rangareddy,Low Load,357,0.2072829131652661,0.7927170868347339,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.491735181786243,79.17799082840136,408,Normal,Stable
Telangana,Sangareddy,Low Load,1968,0.494410569105691,0.505589430894309,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.266445939456474,79.46949231269573,2288,Normal,Stable
Telangana,Siddipet,Low Load,1062,0.4406779661016949,0.559322033898305,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.773418205856398,78.58557118502101,1129,Normal,Stable
Telangana,Suryapet,Low Load,2107,0.3260560037968676,0.6739439962031324,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.690032493964047,78.79156328224931,2539,Normal,Stable
Telangana,Vikarabad,Low Load,1163,0.4952708512467755,0.5047291487532244,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.19807312369185,79.11078908691755,1326,Normal,Stable
Telangana,Wanaparthy,Low Load,1127,0.3371783496007098,0.6628216503992902,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.587353762238074,78.94118969562953,1301,Normal,Stable
Telangana,Warangal,Medium Load,8665,0.4956722446624351,0.5043277553375649,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,22.354323740327608,79.32239827531419,9862,Normal,Stable
Telangana,Warangal (Urban),Low Load,5,0.4,0.6,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.015474355334508,78.68930554480256,5,Normal,Stable
Telangana,Warangal Rural,Low Load,705,0.4156028368794326,0.5843971631205673,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.260446567503188,79.46878490545397,819,Normal,Stable
Telangana,Warangal Urban,Low Load,937,0.3874066168623266,0.6125933831376734,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.053578917272745,79.1870596762692,1012,Normal,Stable
Telangana,Yadadri.,Low Load,1145,0.308296943231441,0.6917030567685589,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.30133700585218,78.67376123749497,1243,Normal,Stable
Tripura,Dhalai,Low Load,7578,0.6405384006334125,0.3594615993665875,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.194052977026832,78.77183427406204,9263,Normal,Stable
Tripura,Dhalai  *,Low Load,131,0.3129770992366412,0.6870229007633588,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.468768593691014,79.11961264468044,162,Normal,Stable
Tripura,Gomati,Low Load,3177,0.817752596789424,0.182247403210576,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.735099491325887,79.25081039062255,3573,Normal,Stable
Tripura,Khowai,Low Load,2068,0.8007736943907157,0.1992263056092843,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.766341828469045,78.8440224424061,2283,Normal,Stable
Tripura,North Tripura,Medium Load,9282,0.5425554837319543,0.4574445162680456,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,22.335368565841264,79.0071787938195,10941,Normal,Stable
Tripura,Sepahijala,Low Load,3949,0.739680931881489,0.260319068118511,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,21.975342326318746,78.84351657479301,4469,Normal,Stable
Tripura,South Tripura,Medium Load,12152,0.413265306122449,0.5867346938775511,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,22.03195322017241,78.55815971470366,12821,Normal,Stable
Tripura,Unakoti,Low Load,3854,0.8533990659055527,0.1466009340944473,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.15508066376242,79.45652473196633,4167,Normal,Stable
Tripura,West Tripura,Medium Load,19756,0.422352702976311,0.577647297023689,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,21.838555475364014,79.18589361477495,23572,High Risk,Deploy 23 kits.
Uttar Pradesh,Agra,Medium Load,24534,0.6187739463601533,0.3812260536398467,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,27.411627039632563,81.32477409528518,28993,High Risk,Deploy 28 kits.
Uttar Pradesh,Aligarh,Medium Load,22567,0.7557052333052687,0.2442947666947312,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.913473475149793,80.56635594191519,23817,High Risk,Deploy 23 kits.
Uttar Pradesh,Allahabad,High Load,24099,0.6746338022324577,0.3253661977675422,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",27.17248455167737,80.82216454545777,26373,High Risk,Deploy 26 kits.
Uttar Pradesh,Ambedkar Nagar,Medium Load,8838,0.5122199592668024,0.4877800407331975,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,27.2709721177912,81.24703369704187,9688,Normal,Stable
Uttar Pradesh,Amethi,Medium Load,10676,0.5706257025103035,0.4293742974896965,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,27.031444134664458,81.16415233260086,12644,Normal,Stable
Uttar Pradesh,Amroha,Medium Load,9244,0.7144093466032021,0.2855906533967979,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.6333337136253,81.38499656678862,9742,Normal,Stable
Uttar Pradesh,Auraiya,Low Load,7603,0.7361567802183349,0.2638432197816651,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,26.622586156512927,81.13332475113285,8141,Normal,Stable
Uttar Pradesh,Auraiya *,Low Load,1,1.0,0.0,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,27.40574428433274,80.55761866433248,1,Normal,Stable
Uttar Pradesh,Ayodhya,Low Load,995,0.4391959798994975,0.5608040201005026,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,26.900126280888955,80.6713965728498,1080,Normal,Stable
Uttar Pradesh,Azamgarh,Medium Load,18267,0.5223627306071057,0.4776372693928943,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,27.36525371255533,81.01703864094081,21565,High Risk,Deploy 21 kits.
Uttar Pradesh,Baghpat,Medium Load,8039,0.7362856076626446,0.2637143923373554,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.525113309265997,80.58730981419033,8823,Normal,Stable
Uttar Pradesh,Bagpat,Low Load,4,0.5,0.5,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,27.2676717122519,80.58840899745115,4,Normal,Stable
Uttar Pradesh,Bahraich,Medium Load,27467,0.6972730913459788,0.3027269086540212,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.59409390636593,81.20898009629059,30176,High Risk,Deploy 30 kits.
Uttar Pradesh,Ballia,Medium Load,13137,0.5090203242749486,0.4909796757250513,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,27.0574980416214,81.23169238987985,15691,Normal,Stable
Uttar Pradesh,Balrampur,Medium Load,13084,0.7132375420360746,0.2867624579639254,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.97330289843653,80.82647736798835,15977,Normal,Stable
Uttar Pradesh,Banda,Medium Load,14853,0.6194034875109405,0.3805965124890594,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,27.127383194894396,81.29182542146248,18061,High Risk,Deploy 18 kits.
Uttar Pradesh,Bara Banki,Medium Load,19934,0.6967492725995786,0.3032507274004214,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,27.40089038778988,80.90473984382614,22514,High Risk,Deploy 22 kits.
Uttar Pradesh,Barabanki,Low Load,472,0.2076271186440678,0.7923728813559322,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,26.69738623071758,80.90809768848523,558,Normal,Stable
Uttar Pradesh,Bareilly,Medium Load,27560,0.7443396226415094,0.2556603773584905,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.56782000248324,81.18463028684073,30067,High Risk,Deploy 30 kits.
Uttar Pradesh,Basti,Medium Load,11402,0.5852482020698123,0.4147517979301877,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,27.074193601951734,80.84667393693152,12640,Normal,Stable
Uttar Pradesh,Bhadohi,Low Load,919,0.4733405875952122,0.5266594124047879,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,27.49839055102822,81.18674608168993,1129,Normal,Stable
Uttar Pradesh,Bijnor,Medium Load,23053,0.6937925649590075,0.3062074350409925,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.858388034880306,80.79246482478254,24265,High Risk,Deploy 24 kits.
Uttar Pradesh,Budaun,Medium Load,12209,0.7283970841182734,0.2716029158817266,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.516167263318437,81.45704137873362,13028,Normal,Stable
Uttar Pradesh,Bulandshahar,Low Load,24,0.25,0.75,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,27.181796725630853,80.59258779260125,26,Normal,Stable
Uttar Pradesh,Bulandshahr,Medium Load,20028,0.767825044937088,0.2321749550629119,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.89792017410714,81.38643441501213,21135,High Risk,Deploy 21 kits.
Uttar Pradesh,Chandauli,Medium Load,12950,0.7223166023166023,0.2776833976833976,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,27.34170483799664,81.4855280676856,14067,Normal,Stable
Uttar Pradesh,Chandauli *,Low Load,1,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,27.159127661617177,80.71217584932526,1,Normal,Stable
Uttar Pradesh,Chitrakoot,Low Load,7606,0.688272416513279,0.311727583486721,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,26.69169629649962,81.09659937020938,8627,Normal,Stable
Uttar Pradesh,Deoria,Medium Load,14598,0.5461707083162077,0.4538292916837923,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.5867289792515,81.39991746936643,17934,High Risk,Deploy 17 kits.
Uttar Pradesh,Etah,Medium Load,9107,0.7216426924343912,0.2783573075656089,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,27.46072567163774,80.96164720304398,11051,Normal,Stable
Uttar Pradesh,Etawah,Medium Load,8870,0.6633596392333709,0.336640360766629,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,27.125521906149825,81.12843346868273,9919,Normal,Stable
Uttar Pradesh,Faizabad,Medium Load,9995,0.6949474737368684,0.3050525262631315,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.61047832780636,81.41151078983576,11013,Normal,Stable
Uttar Pradesh,Farrukhabad,Medium Load,6798,0.7175639894086496,0.2824360105913504,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.90562076933928,81.06592324635359,7654,Normal,Stable
Uttar Pradesh,Fatehpur,Medium Load,14666,0.5375017046229374,0.4624982953770626,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,27.156264363736636,80.96256798346394,17130,High Risk,Deploy 17 kits.
Uttar Pradesh,Firozabad,Medium Load,11574,0.7314670813893209,0.2685329186106791,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,27.422673609815714,81.03159294040567,12773,Normal,Stable
Uttar Pradesh,Gautam Buddha Nagar,Medium Load,11536,0.594746879334258,0.405253120665742,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.546252505691598,80.9512078433043,13552,Normal,Stable
Uttar Pradesh,Gautam Buddha Nagar *,Low Load,1,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,27.273489561127633,80.88303711198883,1,Normal,Stable
Uttar Pradesh,Ghaziabad,Medium Load,22461,0.5724589288099372,0.4275410711900628,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.613004313089434,80.92209128815259,26063,High Risk,Deploy 26 kits.
Uttar Pradesh,Ghazipur,Medium Load,16706,0.6115168203040824,0.3884831796959176,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.763007419120356,81.00043967171386,18998,High Risk,Deploy 18 kits.
Uttar Pradesh,Gonda,Medium Load,21925,0.7192702394526795,0.2807297605473204,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,27.30769726920082,80.97319196957636,24312,High Risk,Deploy 24 kits.
Uttar Pradesh,Gorakhpur,Medium Load,21469,0.4144114770133681,0.5855885229866319,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,27.093766194862425,81.41778156510736,26614,High Risk,Deploy 26 kits.
Uttar Pradesh,Hamirpur,Low Load,6529,0.6261295757390105,0.3738704242609894,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,27.226812328630185,81.20280391586478,7852,Normal,Stable
Uttar Pradesh,Hapur,Low Load,6598,0.7531070021218551,0.2468929978781449,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,26.50612755232634,81.28161030980627,7112,Normal,Stable
Uttar Pradesh,Hardoi,Medium Load,26168,0.7546621828187099,0.2453378171812901,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.75370160555898,80.80390786595179,32021,High Risk,Deploy 32 kits.
Uttar Pradesh,Hathras,Medium Load,10284,0.7931738623103851,0.2068261376896149,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.644060053015306,81.36574163200594,11800,Normal,Stable
